,id,rooms
4722,5953,"(4, 628)"
4723,5953,"(5, 365)"
4724,5953,"(6, 190)"
4725,5953,"(7, 102)"
4726,5953,"(8, 57)"
4727,5953,"(9, 25)"
4728,5953,"(10, 18)"
4729,5953,"(11, 2)"
4730,5953,"(12, 6)"
4731,5953,"(13, 3)"
4732,5953,"(15, 2)"
4733,5953,"(16, 1)"
4734,5953,"(17, 1)"
4735,5953,"(21, 1)"
4736,5953,"(22, 1)"
4737,5953,"(25, 1)"
4738,5960,"(1, 12)"
4739,5960,"(2, 98)"
4740,5960,"(3, 253)"
4741,5960,"(4, 353)"
4742,5960,"(5, 293)"
4743,5960,"(6, 116)"
4744,5960,"(7, 46)"
4745,5960,"(8, 18)"
4746,5960,"(9, 10)"
4747,5960,"(10, 4)"
4748,5960,"(11, 4)"
4749,5960,"(12, 3)"
4750,5960,"(13, 1)"
4751,5960,"(15, 1)"
4752,5970,"(2, 66)"
4753,5970,"(3, 191)"
4754,5970,"(4, 248)"
4755,5970,"(5, 209)"
4756,5970,"(6, 137)"
4757,5970,"(7, 70)"
4758,5970,"(8, 46)"
4759,5970,"(9, 29)"
4760,5970,"(10, 9)"
4761,5970,"(11, 3)"
4762,5970,"(12, 5)"
4763,5985,"(1, 3)"
4764,5985,"(2, 14)"
4765,5985,"(3, 59)"
4766,5985,"(4, 96)"
4767,5985,"(5, 99)"
4768,5985,"(6, 68)"
4769,5985,"(7, 29)"
4770,5985,"(8, 14)"
4771,5985,"(9, 7)"
4772,5985,"(10, 1)"
4773,5985,"(11, 1)"
4774,5985,"(14, 1)"
4775,6000,"(1, 23)"
4776,6000,"(2, 306)"
4777,6000,"(3, 1247)"
4778,6000,"(4, 2925)"
4779,6000,"(5, 2390)"
4780,6000,"(6, 1332)"
4781,6000,"(7, 467)"
4782,6000,"(8, 165)"
4783,6000,"(9, 64)"
4784,6000,"(10, 43)"
4785,6000,"(11, 10)"
4786,6000,"(12, 2)"
4787,6000,"(13, 2)"
4788,6000,"(14, 4)"
4789,6000,"(15, 1)"
4790,6000,"(17, 1)"
4791,6000,"(32, 1)"
4792,6000,"(36, 1)"
4793,6000,"(50, 1)"
4794,6000,"(465, 1)"
4795,6040,"(1, 1)"
4796,6040,"(2, 42)"
4797,6040,"(3, 239)"
4798,6040,"(4, 450)"
4799,6040,"(5, 515)"
4800,6040,"(6, 303)"
4801,6040,"(7, 136)"
4802,6040,"(8, 74)"
4803,6040,"(9, 33)"
4804,6040,"(10, 10)"
4805,6040,"(11, 8)"
4806,6040,"(12, 3)"
4807,6040,"(15, 1)"
4808,6040,"(16, 1)"
4809,6040,"(21, 1)"
4810,6051,"(1, 1)"
4811,6051,"(2, 4)"
4812,6051,"(3, 30)"
4813,6051,"(4, 118)"
4814,6051,"(5, 166)"
4815,6051,"(6, 61)"
4816,6051,"(7, 21)"
4817,6051,"(8, 12)"
4818,6051,"(9, 6)"
4819,6051,"(10, 3)"
4820,6051,"(11, 3)"
4821,6052,"(2, 9)"
4822,6052,"(3, 23)"
4823,6052,"(4, 56)"
4824,6052,"(5, 61)"
4825,6052,"(6, 29)"
4826,6052,"(7, 17)"
4827,6052,"(8, 9)"
4828,6052,"(9, 1)"
4829,6052,"(10, 3)"
4830,6052,"(11, 2)"
4831,6052,"(12, 1)"
4832,6064,"(2, 2)"
4833,6064,"(3, 39)"
4834,6064,"(4, 63)"
4835,6064,"(5, 87)"
4836,6064,"(6, 39)"
4837,6064,"(7, 31)"
4838,6064,"(8, 18)"
4839,6064,"(9, 1)"
4840,6064,"(10, 7)"
4841,6064,"(11, 1)"
4842,6064,"(12, 1)"
4843,6070,"(2, 17)"
4844,6070,"(3, 130)"
4845,6070,"(4, 315)"
4846,6070,"(5, 295)"
4847,6070,"(6, 249)"
4848,6070,"(7, 125)"
4849,6070,"(8, 62)"
4850,6070,"(9, 24)"
4851,6070,"(10, 17)"
4852,6070,"(11, 9)"
4853,6070,"(12, 10)"
4854,6070,"(13, 3)"
4855,6070,"(14, 6)"
4856,6070,"(17, 1)"
4857,6091,"(1, 4)"
4858,6091,"(2, 18)"
4859,6091,"(3, 78)"
4860,6091,"(4, 193)"
4861,6091,"(5, 158)"
4862,6091,"(6, 91)"
4863,6091,"(7, 42)"
4864,6091,"(8, 20)"
4865,6091,"(9, 12)"
4866,6091,"(10, 3)"
4867,6091,"(12, 2)"
4868,6091,"(14, 1)"
4869,6091,"(16, 1)"
4870,6092,"(1, 2)"
4871,6092,"(2, 8)"
4872,6092,"(3, 30)"
4873,6092,"(4, 49)"
4874,6092,"(5, 36)"
4875,6092,"(6, 24)"
4876,6092,"(7, 5)"
4877,6092,"(8, 10)"
4878,6092,"(9, 2)"
4879,6092,"(10, 1)"
4880,6092,"(12, 1)"
4881,6092,"(14, 1)"
4882,6092,"(15, 1)"
4883,6093,"(1, 2)"
4884,6093,"(2, 33)"
4885,6093,"(3, 99)"
4886,6093,"(4, 187)"
4887,6093,"(5, 73)"
4888,6093,"(6, 41)"
4889,6093,"(7, 19)"
4890,6093,"(8, 13)"
4891,6093,"(9, 5)"
4892,6093,"(10, 1)"
4893,6093,"(11, 2)"
4894,6094,"(1, 3)"
4895,6094,"(2, 51)"
4896,6094,"(3, 264)"
4897,6094,"(4, 373)"
4898,6094,"(5, 138)"
4899,6094,"(6, 51)"
4900,6094,"(7, 19)"
4901,6094,"(8, 14)"
4902,6094,"(9, 4)"
4903,6094,"(10, 3)"
4904,6094,"(11, 4)"
4905,6094,"(12, 1)"
4906,6094,"(15, 1)"
4907,6100,"(1, 14)"
4908,6100,"(2, 194)"
4909,6100,"(3, 952)"
4910,6100,"(4, 1898)"
4911,6100,"(5, 1584)"
4912,6100,"(6, 1086)"
4913,6100,"(7, 430)"
4914,6100,"(8, 190)"
4915,6100,"(9, 106)"
4916,6100,"(10, 57)"
4917,6100,"(11, 26)"
4918,6100,"(12, 11)"
4919,6100,"(13, 6)"
4920,6100,"(14, 7)"
4921,6100,"(15, 3)"
4922,6100,"(16, 1)"
4923,6100,"(17, 2)"
4924,6100,"(18, 1)"
4925,6200,"(1, 16)"
4926,6200,"(2, 138)"
4927,6200,"(3, 810)"
4928,6200,"(4, 1420)"
4929,6200,"(5, 1363)"
4930,6200,"(6, 805)"
4931,6200,"(7, 377)"
4932,6200,"(8, 182)"
4933,6200,"(9, 88)"
4934,6200,"(10, 39)"
4935,6200,"(11, 14)"
4936,6200,"(12, 8)"
4937,6200,"(13, 4)"
4938,6200,"(14, 2)"
4939,6200,"(15, 2)"
4940,6200,"(16, 2)"
4941,6200,"(28, 1)"
4942,6230,"(1, 3)"
4943,6230,"(2, 36)"
4944,6230,"(3, 225)"
4945,6230,"(4, 616)"
4946,6230,"(5, 686)"
4947,6230,"(6, 345)"
4948,6230,"(7, 153)"
4949,6230,"(8, 78)"
4950,6230,"(9, 38)"
4951,6230,"(10, 15)"
4952,6230,"(11, 4)"
4953,6230,"(12, 3)"
4954,6230,"(13, 2)"
4955,6230,"(15, 1)"
4956,6230,"(21, 1)"
4957,6240,"(1, 1)"
4958,6240,"(2, 48)"
4959,6240,"(3, 168)"
4960,6240,"(4, 439)"
4961,6240,"(5, 369)"
4962,6240,"(6, 226)"
4963,6240,"(7, 144)"
4964,6240,"(8, 52)"
4965,6240,"(9, 24)"
4966,6240,"(10, 13)"
4967,6240,"(11, 4)"
4968,6240,"(12, 4)"
4969,6240,"(14, 1)"
4970,6240,"(22, 1)"
4971,6261,"(2, 27)"
4972,6261,"(3, 153)"
4973,6261,"(4, 231)"
4974,6261,"(5, 211)"
4975,6261,"(6, 103)"
4976,6261,"(7, 63)"
4977,6261,"(8, 35)"
4978,6261,"(9, 23)"
4979,6261,"(10, 10)"
4980,6261,"(11, 2)"
4981,6261,"(12, 3)"
4982,6261,"(13, 2)"
4983,6261,"(14, 2)"
4984,6270,"(1, 3)"
4985,6270,"(2, 44)"
4986,6270,"(3, 264)"
4987,6270,"(4, 609)"
4988,6270,"(5, 611)"
4989,6270,"(6, 286)"
4990,6270,"(7, 189)"
4991,6270,"(8, 75)"
4992,6270,"(9, 43)"
4993,6270,"(10, 13)"
4994,6270,"(11, 10)"
4995,6270,"(12, 6)"
4996,6270,"(13, 3)"
4997,6270,"(14, 1)"
4998,6270,"(19, 1)"
4999,6270,"(20, 1)"
5000,6280,"(1, 3)"
5001,6280,"(2, 25)"
5002,6280,"(3, 140)"
5003,6280,"(4, 200)"
5004,6280,"(5, 170)"
5005,6280,"(6, 101)"
5006,6280,"(7, 50)"
5007,6280,"(8, 22)"
5008,6280,"(9, 13)"
5009,6280,"(10, 13)"
5010,6280,"(11, 6)"
5011,6280,"(12, 4)"
5012,6280,"(13, 3)"
5013,6280,"(14, 2)"
5014,6280,"(16, 1)"
5015,6280,"(26, 1)"
5016,6280,"(29, 1)"
5017,6300,"(1, 2)"
5018,6300,"(2, 49)"
5019,6300,"(3, 249)"
5020,6300,"(4, 440)"
5021,6300,"(5, 530)"
5022,6300,"(6, 214)"
5023,6300,"(7, 81)"
5024,6300,"(8, 41)"
5025,6300,"(9, 20)"
5026,6300,"(10, 8)"
5027,6300,"(11, 3)"
5028,6300,"(12, 1)"
5029,6310,"(1, 1)"
5030,6310,"(2, 50)"
5031,6310,"(3, 223)"
5032,6310,"(4, 373)"
5033,6310,"(5, 257)"
5034,6310,"(6, 152)"
5035,6310,"(7, 89)"
5036,6310,"(8, 35)"
5037,6310,"(9, 9)"
5038,6310,"(10, 8)"
5039,6310,"(11, 2)"
5040,6310,"(12, 2)"
5041,6310,"(13, 1)"
5042,6310,"(19, 1)"
5043,6320,"(2, 5)"
5044,6320,"(3, 80)"
5045,6320,"(4, 219)"
5046,6320,"(5, 99)"
5047,6320,"(6, 52)"
5048,6320,"(7, 20)"
5049,6320,"(8, 15)"
5050,6320,"(9, 5)"
5051,6330,"(2, 32)"
5052,6330,"(3, 141)"
5053,6330,"(4, 316)"
5054,6330,"(5, 290)"
5055,6330,"(6, 141)"
5056,6330,"(7, 62)"
5057,6330,"(8, 35)"
5058,6330,"(9, 12)"
5059,6330,"(10, 6)"
5060,6330,"(11, 1)"
5061,6330,"(14, 1)"
5062,6330,"(16, 1)"
5063,6340,"(1, 2)"
5064,6340,"(2, 29)"
5065,6340,"(3, 156)"
5066,6340,"(4, 311)"
5067,6340,"(5, 269)"
5068,6340,"(6, 166)"
5069,6340,"(7, 74)"
5070,6340,"(8, 41)"
5071,6340,"(9, 18)"
5072,6340,"(10, 4)"
5073,6340,"(11, 5)"
5074,6340,"(28, 1)"
5075,6360,"(1, 18)"
5076,6360,"(2, 10)"
5077,6360,"(3, 124)"
5078,6360,"(4, 343)"
5079,6360,"(5, 268)"
5080,6360,"(6, 144)"
5081,6360,"(7, 84)"
5082,6360,"(8, 44)"
5083,6360,"(9, 19)"
5084,6360,"(10, 13)"
5085,6360,"(11, 4)"
5086,6360,"(12, 6)"
5087,6360,"(13, 1)"
5088,6360,"(17, 1)"
5089,6372,"(2, 20)"
5090,6372,"(3, 153)"
5091,6372,"(4, 248)"
5092,6372,"(5, 182)"
5093,6372,"(6, 115)"
5094,6372,"(7, 87)"
5095,6372,"(8, 38)"
5096,6372,"(9, 14)"
5097,6372,"(10, 9)"
5098,6372,"(11, 6)"
5099,6372,"(12, 5)"
5100,6372,"(13, 2)"
5101,6372,"(14, 2)"
5102,6372,"(15, 1)"
5103,6392,"(2, 7)"
5104,6392,"(3, 39)"
5105,6392,"(4, 107)"
5106,6392,"(5, 86)"
5107,6392,"(6, 62)"
5108,6392,"(7, 42)"
5109,6392,"(8, 28)"
5110,6392,"(9, 8)"
5111,6392,"(10, 5)"
5112,6392,"(12, 5)"
5113,6392,"(16, 1)"
5114,6400,"(1, 13)"
5115,6400,"(2, 152)"
5116,6400,"(3, 585)"
5117,6400,"(4, 1239)"
5118,6400,"(5, 1353)"
5119,6400,"(6, 724)"
5120,6400,"(7, 331)"
5121,6400,"(8, 164)"
5122,6400,"(9, 72)"
5123,6400,"(10, 29)"
5124,6400,"(11, 12)"
5125,6400,"(12, 4)"
5126,6400,"(15, 2)"
5127,6400,"(16, 1)"
5128,6400,"(17, 2)"
5129,6400,"(18, 1)"
5130,6430,"(1, 6)"
5131,6430,"(2, 63)"
5132,6430,"(3, 358)"
5133,6430,"(4, 816)"
5134,6430,"(5, 591)"
5135,6430,"(6, 321)"
5136,6430,"(7, 117)"
5137,6430,"(8, 62)"
5138,6430,"(9, 32)"
5139,6430,"(10, 24)"
5140,6430,"(11, 6)"
5141,6430,"(12, 3)"
5142,6430,"(13, 1)"
5143,6430,"(14, 5)"
5144,6430,"(15, 1)"
5145,6430,"(16, 2)"
5146,6430,"(17, 1)"
5147,6440,"(1, 13)"
5148,6440,"(2, 28)"
5149,6440,"(3, 187)"
5150,6440,"(4, 408)"
5151,6440,"(5, 346)"
5152,6440,"(6, 203)"
5153,6440,"(7, 85)"
5154,6440,"(8, 33)"
5155,6440,"(9, 19)"
5156,6440,"(10, 8)"
5157,6440,"(11, 7)"
5158,6440,"(12, 2)"
5159,6440,"(13, 1)"
5160,6440,"(14, 2)"
5161,6440,"(24, 1)"
5162,6470,"(1, 1)"
5163,6470,"(2, 40)"
5164,6470,"(3, 404)"
5165,6470,"(4, 777)"
5166,6470,"(5, 530)"
5167,6470,"(6, 252)"
5168,6470,"(7, 118)"
5169,6470,"(8, 60)"
5170,6470,"(9, 30)"
5171,6470,"(10, 13)"
5172,6470,"(11, 11)"
5173,6470,"(12, 6)"
5174,6470,"(15, 2)"
5175,6500,"(1, 1)"
5176,6500,"(2, 42)"
5177,6500,"(3, 312)"
5178,6500,"(4, 872)"
5179,6500,"(5, 735)"
5180,6500,"(6, 398)"
5181,6500,"(7, 205)"
5182,6500,"(8, 95)"
5183,6500,"(9, 30)"
5184,6500,"(10, 16)"
5185,6500,"(11, 12)"
5186,6500,"(12, 2)"
5187,6500,"(13, 2)"
5188,6500,"(14, 2)"
5189,6500,"(16, 1)"
5190,6510,"(1, 1)"
5191,6510,"(2, 14)"
5192,6510,"(3, 134)"
5193,6510,"(4, 288)"
5194,6510,"(5, 248)"
5195,6510,"(6, 179)"
5196,6510,"(7, 77)"
5197,6510,"(8, 44)"
5198,6510,"(9, 20)"
5199,6510,"(10, 8)"
5200,6510,"(11, 4)"
5201,6510,"(12, 2)"
5202,6510,"(13, 1)"
5203,6510,"(15, 2)"
5204,6520,"(1, 2)"
5205,6520,"(2, 29)"
5206,6520,"(3, 230)"
5207,6520,"(4, 488)"
5208,6520,"(5, 338)"
5209,6520,"(6, 146)"
5210,6520,"(7, 89)"
5211,6520,"(8, 38)"
5212,6520,"(9, 21)"
5213,6520,"(10, 10)"
5214,6520,"(11, 4)"
5215,6520,"(12, 3)"
5216,6520,"(13, 2)"
5217,6520,"(14, 2)"
5218,6520,"(15, 1)"
5219,6520,"(20, 1)"
5220,6534,"(2, 15)"
5221,6534,"(3, 44)"
5222,6534,"(4, 140)"
5223,6534,"(5, 101)"
5224,6534,"(6, 72)"
5225,6534,"(7, 34)"
5226,6534,"(8, 26)"
5227,6534,"(9, 9)"
5228,6534,"(10, 7)"
5229,6534,"(11, 1)"
5230,6534,"(12, 1)"
5231,6534,"(15, 2)"
5232,6535,"(2, 2)"
5233,6535,"(3, 25)"
5234,6535,"(4, 37)"
5235,6535,"(5, 48)"
5236,6535,"(6, 25)"
5237,6535,"(7, 16)"
5238,6535,"(8, 8)"
5239,6535,"(9, 3)"
5240,6535,"(10, 2)"
5241,6535,"(11, 4)"
5242,6535,"(12, 5)"
5243,6541,"(2, 7)"
5244,6541,"(3, 42)"
5245,6541,"(4, 101)"
5246,6541,"(5, 74)"
5247,6541,"(6, 46)"
5248,6541,"(7, 34)"
5249,6541,"(8, 16)"
5250,6541,"(9, 8)"
5251,6541,"(10, 4)"
5252,6541,"(11, 3)"
5253,6541,"(12, 2)"
5254,6541,"(14, 1)"
5255,6541,"(15, 1)"
5256,6560,"(2, 20)"
5257,6560,"(3, 68)"
5258,6560,"(4, 129)"
5259,6560,"(5, 131)"
5260,6560,"(6, 60)"
5261,6560,"(7, 56)"
5262,6560,"(8, 27)"
5263,6560,"(9, 13)"
5264,6560,"(10, 6)"
5265,6560,"(11, 2)"
5266,6560,"(12, 2)"
5267,6560,"(13, 1)"
5268,6560,"(15, 1)"
5269,6580,"(1, 1)"
5270,6580,"(2, 52)"
5271,6580,"(3, 180)"
5272,6580,"(4, 389)"
5273,6580,"(5, 482)"
5274,6580,"(6, 252)"
5275,6580,"(7, 93)"
5276,6580,"(8, 59)"
5277,6580,"(9, 21)"
5278,6580,"(10, 13)"
5279,6580,"(11, 3)"
5280,6580,"(12, 5)"
5281,6580,"(13, 2)"
5282,6580,"(14, 1)"
5283,6580,"(15, 1)"
5284,6580,"(31, 1)"
5285,6600,"(1, 3)"
5286,6600,"(2, 91)"
5287,6600,"(3, 317)"
5288,6600,"(4, 759)"
5289,6600,"(5, 792)"
5290,6600,"(6, 483)"
5291,6600,"(7, 223)"
5292,6600,"(8, 90)"
5293,6600,"(9, 54)"
5294,6600,"(10, 20)"
5295,6600,"(11, 8)"
5296,6600,"(12, 4)"
5297,6600,"(13, 3)"
5298,6600,"(15, 1)"
5299,6621,"(1, 1)"
5300,6621,"(2, 6)"
5301,6621,"(3, 38)"
5302,6621,"(4, 98)"
5303,6621,"(5, 67)"
5304,6621,"(6, 49)"
5305,6621,"(7, 20)"
5306,6621,"(8, 18)"
5307,6621,"(9, 4)"
5308,6621,"(10, 3)"
5309,6622,"(2, 20)"
5310,6622,"(3, 79)"
5311,6622,"(4, 95)"
5312,6622,"(5, 73)"
5313,6622,"(6, 61)"
5314,6622,"(7, 31)"
5315,6622,"(8, 24)"
5316,6622,"(9, 8)"
5317,6622,"(10, 2)"
5318,6622,"(11, 1)"
5319,6623,"(2, 17)"
5320,6623,"(3, 54)"
5321,6623,"(4, 114)"
5322,6623,"(5, 117)"
5323,6623,"(6, 92)"
5324,6623,"(7, 38)"
5325,6623,"(8, 21)"
5326,6623,"(9, 6)"
5327,6623,"(10, 11)"
5328,6623,"(11, 2)"
5329,6623,"(12, 2)"
5330,6623,"(14, 1)"
5331,6630,"(1, 1)"
5332,6630,"(2, 53)"
5333,6630,"(3, 234)"
5334,6630,"(4, 584)"
5335,6630,"(5, 503)"
5336,6630,"(6, 396)"
5337,6630,"(7, 251)"
5338,6630,"(8, 98)"
5339,6630,"(9, 49)"
5340,6630,"(10, 30)"
5341,6630,"(11, 13)"
5342,6630,"(12, 10)"
5343,6630,"(13, 3)"
5344,6630,"(14, 3)"
5345,6630,"(15, 3)"
5346,6630,"(17, 1)"
5347,6640,"(1, 1)"
5348,6640,"(2, 17)"
5349,6640,"(3, 111)"
5350,6640,"(4, 245)"
5351,6640,"(5, 291)"
5352,6640,"(6, 148)"
5353,6640,"(7, 67)"
5354,6640,"(8, 30)"
5355,6640,"(9, 9)"
5356,6640,"(10, 1)"
5357,6640,"(11, 1)"
5358,6640,"(12, 2)"
5359,6640,"(14, 3)"
5360,6650,"(1, 3)"
5361,6650,"(2, 37)"
5362,6650,"(3, 165)"
5363,6650,"(4, 420)"
5364,6650,"(5, 411)"
5365,6650,"(6, 186)"
5366,6650,"(7, 95)"
5367,6650,"(8, 34)"
5368,6650,"(9, 17)"
5369,6650,"(10, 11)"
5370,6650,"(11, 2)"
5371,6650,"(12, 2)"
5372,6650,"(15, 1)"
5373,6660,"(2, 4)"
5374,6660,"(3, 20)"
5375,6660,"(4, 28)"
5376,6660,"(5, 48)"
5377,6660,"(6, 24)"
5378,6660,"(7, 22)"
5379,6660,"(8, 9)"
5380,6660,"(9, 5)"
5381,6660,"(10, 5)"
5382,6660,"(11, 3)"
5383,6660,"(12, 1)"
5384,6660,"(15, 1)"
5385,6660,"(18, 2)"
5386,6670,"(1, 1)"
5387,6670,"(2, 36)"
5388,6670,"(3, 135)"
5389,6670,"(4, 259)"
5390,6670,"(5, 218)"
5391,6670,"(6, 123)"
5392,6670,"(7, 60)"
5393,6670,"(8, 31)"
5394,6670,"(9, 13)"
5395,6670,"(10, 8)"
5396,6670,"(11, 1)"
5397,6670,"(13, 1)"
5398,6682,"(1, 1)"
5399,6682,"(2, 14)"
5400,6682,"(3, 44)"
5401,6682,"(4, 60)"
5402,6682,"(5, 31)"
5403,6682,"(6, 29)"
5404,6682,"(7, 6)"
5405,6682,"(8, 8)"
5406,6682,"(9, 4)"
5407,6682,"(10, 3)"
5408,6683,"(1, 1)"
5409,6683,"(2, 8)"
5410,6683,"(3, 40)"
5411,6683,"(4, 70)"
5412,6683,"(5, 43)"
5413,6683,"(6, 44)"
5414,6683,"(7, 30)"
5415,6683,"(8, 18)"
5416,6683,"(9, 5)"
5417,6683,"(10, 1)"
5418,6683,"(11, 2)"
5419,6690,"(1, 1)"
5420,6690,"(2, 25)"
5421,6690,"(3, 62)"
5422,6690,"(4, 129)"
5423,6690,"(5, 141)"
5424,6690,"(6, 77)"
5425,6690,"(7, 45)"
5426,6690,"(8, 27)"
5427,6690,"(9, 11)"
5428,6690,"(10, 5)"
5429,6690,"(11, 4)"
5430,6690,"(13, 1)"
5431,6690,"(17, 1)"
5432,6700,"(1, 13)"
5433,6700,"(2, 192)"
5434,6700,"(3, 546)"
5435,6700,"(4, 824)"
5436,6700,"(5, 647)"
5437,6700,"(6, 376)"
5438,6700,"(7, 146)"
5439,6700,"(8, 38)"
5440,6700,"(9, 16)"
5441,6700,"(10, 7)"
5442,6700,"(13, 1)"
5443,6705,"(1, 2)"
5444,6705,"(2, 40)"
5445,6705,"(3, 235)"
5446,6705,"(4, 502)"
5447,6705,"(5, 516)"
5448,6705,"(6, 211)"
5449,6705,"(7, 62)"
5450,6705,"(8, 20)"
5451,6705,"(9, 10)"
5452,6705,"(10, 3)"
5453,6705,"(11, 1)"
5454,6705,"(12, 1)"
5455,6705,"(14, 1)"
5456,6705,"(16, 1)"
5457,6710,"(1, 14)"
5458,6710,"(2, 75)"
5459,6710,"(3, 434)"
5460,6710,"(4, 1232)"
5461,6710,"(5, 1524)"
5462,6710,"(6, 668)"
5463,6710,"(7, 203)"
5464,6710,"(8, 68)"
5465,6710,"(9, 19)"
5466,6710,"(10, 7)"
5467,6710,"(11, 1)"
5468,6710,"(12, 1)"
5469,6710,"(14, 1)"
5470,6710,"(15, 1)"
5471,6715,"(1, 16)"
5472,6715,"(2, 28)"
5473,6715,"(3, 130)"
5474,6715,"(4, 548)"
5475,6715,"(5, 640)"
5476,6715,"(6, 279)"
5477,6715,"(7, 90)"
5478,6715,"(8, 30)"
5479,6715,"(9, 9)"
5480,6715,"(10, 1)"
5481,6715,"(11, 4)"
5482,6720,"(1, 6)"
5483,6720,"(2, 79)"
5484,6720,"(3, 434)"
5485,6720,"(4, 1144)"
5486,6720,"(5, 560)"
5487,6720,"(6, 253)"
5488,6720,"(7, 103)"
5489,6720,"(8, 46)"
5490,6720,"(9, 13)"
5491,6720,"(10, 5)"
5492,6731,"(1, 1)"
5493,6731,"(2, 7)"
5494,6731,"(3, 56)"
5495,6731,"(4, 186)"
5496,6731,"(5, 227)"
5497,6731,"(6, 110)"
5498,6731,"(7, 37)"
5499,6731,"(8, 18)"
5500,6731,"(9, 6)"
5501,6731,"(10, 3)"
5502,6731,"(11, 1)"
5503,6731,"(14, 1)"
5504,6740,"(1, 12)"
5505,6740,"(2, 78)"
5506,6740,"(3, 350)"
5507,6740,"(4, 616)"
5508,6740,"(5, 615)"
5509,6740,"(6, 459)"
5510,6740,"(7, 169)"
5511,6740,"(8, 78)"
5512,6740,"(9, 26)"
5513,6740,"(10, 9)"
5514,6740,"(11, 1)"
5515,6740,"(12, 3)"
5516,6740,"(13, 1)"
5517,6740,"(14, 1)"
5518,6740,"(20, 1)"
5519,6740,"(24, 1)"
5520,6752,"(2, 9)"
5521,6752,"(3, 44)"
5522,6752,"(4, 61)"
5523,6752,"(5, 61)"
5524,6752,"(6, 65)"
5525,6752,"(7, 27)"
5526,6752,"(8, 17)"
5527,6752,"(9, 5)"
5528,6752,"(10, 3)"
5529,6752,"(11, 1)"
5530,6752,"(12, 1)"
5531,6753,"(2, 16)"
5532,6753,"(3, 70)"
5533,6753,"(4, 122)"
5534,6753,"(5, 92)"
5535,6753,"(6, 61)"
5536,6753,"(7, 30)"
5537,6753,"(8, 10)"
5538,6753,"(9, 3)"
5539,6753,"(12, 1)"
5540,6753,"(14, 1)"
5541,6753,"(17, 1)"
5542,6760,"(1, 16)"
5543,6760,"(2, 103)"
5544,6760,"(3, 392)"
5545,6760,"(4, 726)"
5546,6760,"(5, 727)"
5547,6760,"(6, 429)"
5548,6760,"(7, 254)"
5549,6760,"(8, 94)"
5550,6760,"(9, 43)"
5551,6760,"(10, 19)"
5552,6760,"(11, 5)"
5553,6760,"(12, 9)"
5554,6760,"(13, 1)"
5555,6760,"(17, 1)"
5556,6771,"(2, 14)"
5557,6771,"(3, 87)"
5558,6771,"(4, 141)"
5559,6771,"(5, 160)"
5560,6771,"(6, 90)"
5561,6771,"(7, 48)"
5562,6771,"(8, 26)"
5563,6771,"(9, 4)"
5564,6771,"(10, 3)"
5565,6771,"(11, 4)"
5566,6771,"(12, 2)"
5567,6771,"(14, 1)"
5568,6780,"(1, 3)"
5569,6780,"(2, 29)"
5570,6780,"(3, 224)"
5571,6780,"(4, 489)"
5572,6780,"(5, 351)"
5573,6780,"(6, 217)"
5574,6780,"(7, 108)"
5575,6780,"(8, 56)"
5576,6780,"(9, 30)"
5577,6780,"(10, 18)"
5578,6780,"(11, 5)"
5579,6780,"(12, 5)"
5580,6780,"(13, 3)"
5581,6780,"(15, 1)"
5582,6780,"(16, 1)"
5583,6780,"(22, 1)"
5584,6780,"(23, 1)"
5585,6792,"(1, 3)"
5586,6792,"(2, 74)"
5587,6792,"(3, 275)"
5588,6792,"(4, 1017)"
5589,6792,"(5, 346)"
5590,6792,"(6, 108)"
5591,6792,"(7, 43)"
5592,6792,"(8, 29)"
5593,6792,"(9, 14)"
5594,6792,"(10, 5)"
5595,6792,"(11, 2)"
5596,6792,"(12, 1)"
5597,6792,"(14, 1)"
5598,6792,"(117, 1)"
5599,6800,"(1, 10)"
5600,6800,"(2, 163)"
5601,6800,"(3, 603)"
5602,6800,"(4, 1197)"
5603,6800,"(5, 1255)"
5604,6800,"(6, 703)"
5605,6800,"(7, 294)"
5606,6800,"(8, 152)"
5607,6800,"(9, 54)"
5608,6800,"(10, 21)"
5609,6800,"(11, 7)"
5610,6800,"(12, 2)"
5611,6800,"(13, 1)"
5612,6800,"(14, 1)"
5613,6800,"(26, 1)"
5614,6818,"(1, 1)"
5615,6818,"(2, 11)"
5616,6818,"(3, 100)"
5617,6818,"(4, 180)"
5618,6818,"(5, 213)"
5619,6818,"(6, 145)"
5620,6818,"(7, 65)"
5621,6818,"(8, 34)"
5622,6818,"(9, 24)"
5623,6818,"(10, 6)"
5624,6818,"(11, 6)"
5625,6818,"(14, 1)"
5626,6823,"(1, 6)"
5627,6823,"(2, 36)"
5628,6823,"(3, 166)"
5629,6823,"(4, 227)"
5630,6823,"(5, 190)"
5631,6823,"(6, 112)"
5632,6823,"(7, 53)"
5633,6823,"(8, 29)"
5634,6823,"(9, 7)"
5635,6823,"(10, 5)"
5636,6823,"(11, 3)"
5637,6823,"(13, 1)"
5638,6830,"(1, 4)"
5639,6830,"(2, 39)"
5640,6830,"(3, 261)"
5641,6830,"(4, 1036)"
5642,6830,"(5, 350)"
5643,6830,"(6, 177)"
5644,6830,"(7, 86)"
5645,6830,"(8, 37)"
5646,6830,"(9, 20)"
5647,6830,"(10, 6)"
5648,6830,"(11, 5)"
5649,6830,"(13, 2)"
5650,6830,"(16, 1)"
5651,6840,"(1, 3)"
5652,6840,"(2, 28)"
